Flight Name,Expected Takeoff Time,Actual Takeoff Time,Delay Time,Flight Time,Airline,Departure Airport,Arrival Airport
SW360,1691678721,1691686600,7879,18251,Southwest Airlines,MKE,ORD
SW360,1691706112,1691706707,595,18644,Southwest Airlines,ORD,MKE
SW360,1691734069,1691735108,1039,7191,Southwest Airlines,MKE,SFO
SW360,1691745430,1691750275,4845,5660,Southwest Airlines,SFO,ORD
SW360,1691761196,1691761254,58,9721,Southwest Airlines,ORD,MKE
SW360,1691779413,1691782063,2650,9381,Southwest Airlines,MKE,ORD
SW360,1691791720,1691792550,830,5729,Southwest Airlines,ORD,MKE
SW360,1691800302,1691810214,9912,10872,Southwest Airlines,MKE,ORD
SW360,1691829401,1691830815,1414,5099,Southwest Airlines,ORD,MKE
SW360,1691836099,1691836842,743,20434,Southwest Airlines,MKE,SFO
SW360,1691864964,1691865653,689,16786,Southwest Airlines,SFO,LAX
SW360,1691887665,1691892755,5090,9793,Southwest Airlines,LAX,ORD
SW360,1691906736,1691906919,183,7666,Southwest Airlines,ORD,MKE
SW360,1691922003,1691922080,77,15077,Southwest Airlines,MKE,SFO
SW360,1691943186,1691947116,3930,4036,Southwest Airlines,SFO,ORD
SW360,1691955469,1691956476,1007,5187,Southwest Airlines,ORD,MKE
SW360,1691969569,1691979670,10101,5870,Southwest Airlines,MKE,ORD
SW360,1691994203,1691995757,1554,5094,Southwest Airlines,ORD,MKE
SW360,1692011234,1692011919,685,14950,Southwest Airlines,MKE,LAX
SW360,1692031862,1692042153,10291,19655,Southwest Airlines,LAX,ORD
SW360,1692063839,1692064455,616,5157,Southwest Airlines,ORD,MKE
SW360,1692074782,1692075878,1096,4403,Southwest Airlines,MKE,SFO
SW360,1692090197,1692091667,1470,10020,Southwest Airlines,SFO,LAX
SW360,1692107520,1692113945,6425,4536,Southwest Airlines,LAX,ORD
SW360,1692119033,1692119864,831,16830,Southwest Airlines,ORD,MKE
SW360,1692140628,1692141976,1348,9729,Southwest Airlines,MKE,LAX
SW360,1692158532,1692166946,8414,17400,Southwest Airlines,LAX,ORD
SW360,1692193254,1692193327,73,13913,Southwest Airlines,ORD,MKE
SW360,1692215598,1692217202,1604,12048,Southwest Airlines,MKE,LAX
SW360,1692238934,1692249602,10668,4712,Southwest Airlines,LAX,ORD
SW360,1692264169,1692264312,143,12673,Southwest Airlines,ORD,MKE
SW360,1692278911,1692279240,329,18494,Southwest Airlines,MKE,LAX
SW360,1692307968,1692316434,8466,3678,Southwest Airlines,LAX,ORD
SW360,1692325613,1692327132,1519,10998,Southwest Airlines,ORD,MKE
SW360,1692338165,1692338726,561,5059,Southwest Airlines,MKE,LAX
SW360,1692351386,1692359417,8031,21334,Southwest Airlines,LAX,ORD
SW360,1692388639,1692389358,719,14253,Southwest Airlines,ORD,MKE
SW360,1692408873,1692410501,1628,14732,Southwest Airlines,MKE,LAX
SW360,1692426895,1692434055,7160,17892,Southwest Airlines,LAX,ORD
SW360,1692459087,1692460756,1669,8890,Southwest Airlines,ORD,MKE
SW360,1692478993,1692484513,5520,13685,Southwest Airlines,MKE,ORD
SW360,1692502408,1692503344,936,13234,Southwest Airlines,ORD,MKE
SW360,1692517651,1692520599,2948,3803,Southwest Airlines,MKE,ORD
SW360,1692525856,1692527004,1148,6282,Southwest Airlines,ORD,MKE
SW360,1692543957,1692550402,6445,15364,Southwest Airlines,MKE,ORD
SW360,1692572535,1692573297,762,15320,Southwest Airlines,ORD,MKE
SW360,1692590427,1692592181,1754,12480,Southwest Airlines,MKE,SFO
SW360,1692605706,1692606606,900,15871,Southwest Airlines,SFO,LAX
SW360,1692628010,1692628427,417,15292,Southwest Airlines,LAX,SFO
SW360,1692652607,1692652836,229,9874,Southwest Airlines,SFO,LAX
SW360,1692663261,1692664975,1714,7197,Southwest Airlines,LAX,SFO
SW360,1692681306,1692682030,724,9619,Southwest Airlines,SFO,LAX
SW360,1692695974,1692696643,669,6984,Southwest Airlines,LAX,SFO
SW360,1692708906,1692710063,1157,8516,Southwest Airlines,SFO,LAX
SW360,1692724754,1692731160,6406,10046,Southwest Airlines,LAX,ORD
SW360,1692747950,1692749121,1171,15510,Southwest Airlines,ORD,MKE
SW360,1692772053,1692773465,1412,11177,Southwest Airlines,MKE,SFO
SW360,1692791500,1692801329,9829,5461,Southwest Airlines,SFO,ORD
SW360,1692808838,1692809074,236,20027,Southwest Airlines,ORD,MKE
SW360,1692832156,1692837767,5611,15646,Southwest Airlines,MKE,ORD
SW360,1692856603,1692857171,568,15677,Southwest Airlines,ORD,MKE
SW360,1692879769,1692885482,5713,19368,Southwest Airlines,MKE,ORD
SW360,1692912734,1692913140,406,8222,Southwest Airlines,ORD,MKE
SW360,1692923797,1692929081,5284,5288,Southwest Airlines,MKE,ORD
SW360,1692937203,1692938829,1626,13982,Southwest Airlines,ORD,MKE
SW360,1692958605,1692959040,435,20065,Southwest Airlines,MKE,SFO
SW360,1692988913,1692989005,92,12649,Southwest Airlines,SFO,LAX
SW360,1693012132,1693012692,560,11991,Southwest Airlines,LAX,SFO
SW360,1693027380,1693030868,3488,16862,Southwest Airlines,SFO,ORD
SW360,1693048021,1693048227,206,21581,Southwest Airlines,ORD,MKE
SW360,1693076893,1693078996,2103,4294,Southwest Airlines,MKE,ORD
SW360,1693091264,1693091849,585,20890,Southwest Airlines,ORD,MKE
SW360,1693113987,1693119823,5836,17682,Southwest Airlines,MKE,ORD
SW360,1693147836,1693149046,1210,17879,Southwest Airlines,ORD,MKE
SW360,1693173768,1693174696,928,4913,Southwest Airlines,MKE,LAX
SW360,1693188431,1693189702,1271,11534,Southwest Airlines,LAX,SFO
SW360,1693205850,1693205911,61,8017,Southwest Airlines,SFO,LAX
SW360,1693222191,1693222966,775,16309,Southwest Airlines,LAX,SFO
SW360,1693242871,1693244283,1412,6839,Southwest Airlines,SFO,LAX
SW360,1693254609,1693254707,98,21315,Southwest Airlines,LAX,SFO
SW360,1693284671,1693290865,6194,7573,Southwest Airlines,SFO,ORD
SW360,1693303513,1693304712,1199,18984,Southwest Airlines,ORD,MKE
SW360,1693328825,1693337314,8489,4156,Southwest Airlines,MKE,ORD
SW360,1693348157,1693348965,808,6234,Southwest Airlines,ORD,MKE
SW360,1693362519,1693363477,958,18191,Southwest Airlines,MKE,SFO
SW360,1693392327,1693392645,318,14918,Southwest Airlines,SFO,LAX
SW360,1693410848,1693411328,480,3746,Southwest Airlines,LAX,SFO
SW360,1693418067,1693418327,260,10319,Southwest Airlines,SFO,LAX
SW360,1693431241,1693442018,10777,16555,Southwest Airlines,LAX,ORD
SW360,1693460550,1693460630,80,9554,Southwest Airlines,ORD,MKE
SW360,1693479483,1693480892,1409,19511,Southwest Airlines,MKE,LAX
SW360,1693510034,1693518505,8471,10138,Southwest Airlines,LAX,ORD
SW360,1693537942,1693539075,1133,21194,Southwest Airlines,ORD,MKE
SW360,1693562155,1693565583,3428,11029,Southwest Airlines,MKE,ORD
SW360,1693583541,1693584747,1206,3907,Southwest Airlines,ORD,MKE
SW360,1693592951,1693598086,5135,8948,Southwest Airlines,MKE,ORD
SW360,1693613741,1693615263,1522,5872,Southwest Airlines,ORD,MKE
SW360,1693631633,1693633871,2238,13274,Southwest Airlines,MKE,ORD
SW360,1693653727,1693653773,46,15899,Southwest Airlines,ORD,MKE
SW360,1693680261,1693680964,703,19550,Southwest Airlines,MKE,LAX
SW360,1693706503,1693707145,642,15648,Southwest Airlines,LAX,SFO
SW360,1693732916,1693737990,5074,3798,Southwest Airlines,SFO,ORD
SW360,1693746015,1693747445,1430,11021,Southwest Airlines,ORD,MKE
SW360,1693762802,1693763150,348,16719,Southwest Airlines,MKE,LAX
SW360,1693789533,1693790894,1361,6557,Southwest Airlines,LAX,SFO
SW360,1693805155,1693815832,10677,17402,Southwest Airlines,SFO,ORD
SW360,1693837010,1693837147,137,13452,Southwest Airlines,ORD,MKE
SW360,1693856212,1693857482,1270,20409,Southwest Airlines,MKE,LAX
SW360,1693888545,1693898236,9691,8508,Southwest Airlines,LAX,ORD
SW360,1693907351,1693908741,1390,14506,Southwest Airlines,ORD,MKE
SW360,1693924661,1693933720,9059,15658,Southwest Airlines,MKE,ORD
SW360,1693959522,1693960364,842,11655,Southwest Airlines,ORD,MKE
SW360,1693977405,1693978105,700,19166,Southwest Airlines,MKE,LAX
SW360,1694003867,1694005256,1389,6350,Southwest Airlines,LAX,SFO
SW360,1694016974,1694017340,366,19835,Southwest Airlines,SFO,LAX
SW360,1694037787,1694039728,1941,5381,Southwest Airlines,LAX,ORD
SW360,1694048210,1694049888,1678,16518,Southwest Airlines,ORD,MKE
SW360,1694074072,1694075470,1398,17041,Southwest Airlines,MKE,SFO
SW360,1694095721,1694097273,1552,11410,Southwest Airlines,SFO,LAX
SW360,1694113531,1694114030,499,17256,Southwest Airlines,LAX,SFO
SW360,1694132756,1694141314,8558,14527,Southwest Airlines,SFO,ORD
SW360,1694166019,1694167439,1420,5860,Southwest Airlines,ORD,MKE
SW360,1694183134,1694183856,722,15990,Southwest Airlines,MKE,LAX
SW360,1694207060,1694214917,7857,7566,Southwest Airlines,LAX,ORD
SW360,1694233016,1694234108,1092,13328,Southwest Airlines,ORD,MKE
SW360,1694255345,1694256571,1226,20587,Southwest Airlines,MKE,LAX
SW360,1694287252,1694289623,2371,5562,Southwest Airlines,LAX,ORD
SW360,1694302199,1694302855,656,17689,Southwest Airlines,ORD,MKE
SW360,1694330906,1694337024,6118,8746,Southwest Airlines,MKE,ORD
SW360,1694354530,1694354779,249,14333,Southwest Airlines,ORD,MKE
SW360,1694369793,1694371482,1689,13682,Southwest Airlines,MKE,LAX
SW360,1694388196,1694391676,3480,14348,Southwest Airlines,LAX,ORD
SW360,1694409959,1694410475,516,19291,Southwest Airlines,ORD,MKE
SW360,1694438729,1694439991,1262,21319,Southwest Airlines,MKE,LAX
SW360,1694470936,1694472683,1747,10623,Southwest Airlines,LAX,SFO
SW360,1694493144,1694494245,1101,19104,Southwest Airlines,SFO,LAX
SW360,1694522039,1694522194,155,12860,Southwest Airlines,LAX,SFO
SW360,1694535761,1694541850,6089,15609,Southwest Airlines,SFO,ORD
SW360,1694567620,1694569233,1613,16155,Southwest Airlines,ORD,MKE
SW360,1694590583,1694591608,1025,7916,Southwest Airlines,MKE,LAX
SW360,1694604677,1694604696,19,20882,Southwest Airlines,LAX,SFO
SW360,1694634678,1694635705,1027,7694,Southwest Airlines,SFO,LAX
SW360,1694644973,1694646081,1108,4582,Southwest Airlines,LAX,SFO
SW360,1694659538,1694659720,182,20698,Southwest Airlines,SFO,LAX
SW360,1694689224,1694694998,5774,3726,Southwest Airlines,LAX,ORD
SW360,1694701323,1694702288,965,11974,Southwest Airlines,ORD,MKE
SW360,1694717446,1694718690,1244,20288,Southwest Airlines,MKE,LAX
SW360,1694742354,1694750691,8337,16528,Southwest Airlines,LAX,ORD
SW360,1694776518,1694778217,1699,12910,Southwest Airlines,ORD,MKE
SW360,1694793466,1694794838,1372,15047,Southwest Airlines,MKE,SFO
SW360,1694817466,1694819066,1600,14115,Southwest Airlines,SFO,LAX
SW360,1694839933,1694840009,76,10433,Southwest Airlines,LAX,SFO
SW360,1694857396,1694859151,1755,9792,Southwest Airlines,SFO,LAX
SW360,1694873572,1694879380,5808,15535,Southwest Airlines,LAX,ORD
SW360,1694903584,1694904906,1322,14029,Southwest Airlines,ORD,MKE
SW360,1694924802,1694926789,1987,15787,Southwest Airlines,MKE,ORD
SW360,1694942660,1694943915,1255,15491,Southwest Airlines,ORD,MKE
SW360,1694960624,1694961145,521,8277,Southwest Airlines,MKE,LAX
SW360,1694971088,1694971122,34,15116,Southwest Airlines,LAX,SFO
SW360,1694993522,1694998588,5066,21002,Southwest Airlines,SFO,ORD
SW360,1695029818,1695030322,504,5028,Southwest Airlines,ORD,MKE
SW360,1695042364,1695043737,1373,5684,Southwest Airlines,MKE,SFO
SW360,1695054589,1695061011,6422,3710,Southwest Airlines,SFO,ORD
SW360,1695068848,1695069335,487,18598,Southwest Airlines,ORD,MKE
SW360,1695097316,1695097374,58,17036,Southwest Airlines,MKE,LAX
SW360,1695117843,1695117939,96,13211,Southwest Airlines,LAX,SFO
SW360,1695131750,1695142205,10455,21029,Southwest Airlines,SFO,ORD
SW360,1695170760,1695171883,1123,3874,Southwest Airlines,ORD,MKE
SW360,1695178210,1695185011,6801,10762,Southwest Airlines,MKE,ORD
SW360,1695205881,1695206880,999,6087,Southwest Airlines,ORD,MKE
SW360,1695216867,1695217713,846,10211,Southwest Airlines,MKE,SFO
SW360,1695228522,1695236793,8271,14856,Southwest Airlines,SFO,ORD
SW360,1695261047,1695262493,1446,5095,Southwest Airlines,ORD,MKE
SW360,1695270952,1695272278,1326,7915,Southwest Airlines,MKE,LAX
SW360,1695281412,1695281788,376,7889,Southwest Airlines,LAX,SFO
SW360,1695295296,1695296975,1679,4433,Southwest Airlines,SFO,LAX
SW360,1695307235,1695315004,7769,4511,Southwest Airlines,LAX,ORD
SW360,1695326681,1695327069,388,7053,Southwest Airlines,ORD,MKE
SW360,1695335048,1695337789,2741,20059,Southwest Airlines,MKE,ORD
SW360,1695358486,1695360033,1547,6526,Southwest Airlines,ORD,MKE
SW360,1695371041,1695372136,1095,7070,Southwest Airlines,MKE,SFO
SW360,1695383906,1695391546,7640,14478,Southwest Airlines,SFO,ORD
SW360,1695411338,1695412074,736,7005,Southwest Airlines,ORD,MKE
SW360,1695424290,1695425306,1016,7253,Southwest Airlines,MKE,LAX
SW360,1695437382,1695447594,10212,21245,Southwest Airlines,LAX,ORD
SW360,1695469119,1695470199,1080,15904,Southwest Airlines,ORD,MKE
SW360,1695493709,1695495183,1474,11979,Southwest Airlines,MKE,LAX
SW360,1695514360,1695516252,1892,10568,Southwest Airlines,LAX,ORD
SW360,1695532467,1695532713,246,4088,Southwest Airlines,ORD,MKE
SW360,1695537132,1695537276,144,17415,Southwest Airlines,MKE,LAX
SW360,1695555451,1695557141,1690,12196,Southwest Airlines,LAX,SFO
SW360,1695576495,1695582205,5710,17921,Southwest Airlines,SFO,ORD
SW360,1695609881,1695611072,1191,4531,Southwest Airlines,ORD,MKE
SW360,1695616936,1695625483,8547,11119,Southwest Airlines,MKE,ORD
SW360,1695636669,1695637216,547,4065,Southwest Airlines,ORD,MKE
SW360,1695645490,1695646164,674,15113,Southwest Airlines,MKE,LAX
SW360,1695668751,1695668754,3,7422,Southwest Airlines,LAX,SFO
SW360,1695677049,1695678398,1349,20981,Southwest Airlines,SFO,LAX
SW360,1695702094,1695703052,958,19869,Southwest Airlines,LAX,SFO
SW360,1695731521,1695741815,10294,5445,Southwest Airlines,SFO,ORD
SW360,1695752840,1695753075,235,19520,Southwest Airlines,ORD,MKE
SW360,1695782975,1695784147,1172,12056,Southwest Airlines,MKE,LAX
SW360,1695805771,1695806272,501,8593,Southwest Airlines,LAX,SFO
SW360,1695818490,1695819031,541,10718,Southwest Airlines,SFO,LAX
SW360,1695839675,1695846126,6451,14469,Southwest Airlines,LAX,ORD
SW360,1695862394,1695863995,1601,18692,Southwest Airlines,ORD,MKE
SW360,1695892571,1695898463,5892,10067,Southwest Airlines,MKE,ORD
SW360,1695910112,1695910798,686,9982,Southwest Airlines,ORD,MKE
SW360,1695927324,1695927705,381,15421,Southwest Airlines,MKE,SFO
SW360,1695944770,1695946224,1454,15563,Southwest Airlines,SFO,LAX
SW360,1695962733,1695968645,5912,9932,Southwest Airlines,LAX,ORD
SW360,1695978580,1695979509,929,5689,Southwest Airlines,ORD,MKE
SW360,1695992437,1695993229,792,10637,Southwest Airlines,MKE,SFO
SW360,1696011053,1696013629,2576,16535,Southwest Airlines,SFO,ORD
SW360,1696039265,1696040360,1095,7274,Southwest Airlines,ORD,MKE
SW360,1696052100,1696052444,344,9627,Southwest Airlines,MKE,LAX
SW360,1696067796,1696077397,9601,10931,Southwest Airlines,LAX,ORD
SW360,1696088595,1696089339,744,18572,Southwest Airlines,ORD,MKE
SW360,1696111944,1696118020,6076,21221,Southwest Airlines,MKE,ORD
SW360,1696150032,1696151559,1527,9257,Southwest Airlines,ORD,MKE
SW360,1696165334,1696166123,789,13768,Southwest Airlines,MKE,SFO
SW360,1696181251,1696181386,135,4906,Southwest Airlines,SFO,LAX
SW360,1696186629,1696193675,7046,9309,Southwest Airlines,LAX,ORD
SW360,1696211226,1696212800,1574,9506,Southwest Airlines,ORD,MKE
SW360,1696230274,1696235037,4763,6104,Southwest Airlines,MKE,ORD
SW360,1696250506,1696252027,1521,10723,Southwest Airlines,ORD,MKE
SW360,1696267149,1696268541,1392,12960,Southwest Airlines,MKE,SFO
SW360,1696290098,1696299353,9255,8100,Southwest Airlines,SFO,ORD
SW360,1696314072,1696315008,936,3959,Southwest Airlines,ORD,MKE
SW360,1696322257,1696323597,1340,9887,Southwest Airlines,MKE,SFO
SW360,1696336029,1696340375,4346,3852,Southwest Airlines,SFO,ORD
SW360,1696352239,1696354029,1790,21580,Southwest Airlines,ORD,MKE
SW360,1696380112,1696380446,334,19753,Southwest Airlines,MKE,LAX
SW360,1696401071,1696402380,1309,14473,Southwest Airlines,LAX,SFO
SW360,1696421199,1696421718,519,11197,Southwest Airlines,SFO,LAX
SW360,1696433713,1696434514,801,8130,Southwest Airlines,LAX,SFO
SW360,1696447633,1696457294,9661,19923,Southwest Airlines,SFO,ORD
SW360,1696482121,1696483308,1187,21277,Southwest Airlines,ORD,MKE
SW360,1696506514,1696516931,10417,20178,Southwest Airlines,MKE,ORD
SW360,1696546830,1696548266,1436,4220,Southwest Airlines,ORD,MKE
SW360,1696555901,1696558300,2399,20120,Southwest Airlines,MKE,ORD
SW360,1696587078,1696588674,1596,21476,Southwest Airlines,ORD,MKE
SW360,1696616855,1696623170,6315,12668,Southwest Airlines,MKE,ORD
SW360,1696641359,1696642087,728,11394,Southwest Airlines,ORD,MKE
SW360,1696654811,1696656196,1385,13258,Southwest Airlines,MKE,SFO
SW360,1696673513,1696677095,3582,16892,Southwest Airlines,SFO,ORD
SW360,1696704017,1696704641,624,4133,Southwest Airlines,ORD,MKE
SW360,1696711558,1696713106,1548,13278,Southwest Airlines,MKE,SFO
SW360,1696736820,1696737234,414,7566,Southwest Airlines,SFO,LAX
SW360,1696746535,1696747625,1090,7995,Southwest Airlines,LAX,SFO
SW360,1696759014,1696759309,295,6224,Southwest Airlines,SFO,LAX
SW360,1696766793,1696767078,285,20558,Southwest Airlines,LAX,SFO
SW360,1696787684,1696787896,212,5628,Southwest Airlines,SFO,LAX
SW360,1696796198,1696797514,1316,13821,Southwest Airlines,LAX,SFO
SW360,1696815327,1696817538,2211,4550,Southwest Airlines,SFO,ORD
SW360,1696823905,1696824936,1031,9254,Southwest Airlines,ORD,MKE
SW360,1696834388,1696836042,1654,15724,Southwest Airlines,MKE,LAX
SW360,1696853432,1696855187,1755,5550,Southwest Airlines,LAX,SFO
SW360,1696870779,1696871807,1028,15901,Southwest Airlines,SFO,LAX
SW360,1696888574,1696890104,1530,7706,Southwest Airlines,LAX,SFO
SW360,1696903183,1696903967,784,12119,Southwest Airlines,SFO,LAX
SW360,1696922284,1696928180,5896,18781,Southwest Airlines,LAX,ORD
SW360,1696948722,1696949842,1120,14902,Southwest Airlines,ORD,MKE
SW360,1696966572,1696968309,1737,11505,Southwest Airlines,MKE,LAX
SW360,1696989279,1696993398,4119,8396,Southwest Airlines,LAX,ORD
SW360,1697006146,1697006942,796,8944,Southwest Airlines,ORD,MKE
SW360,1697021623,1697022005,382,14685,Southwest Airlines,MKE,SFO
SW360,1697041644,1697045040,3396,10794,Southwest Airlines,SFO,ORD
SW360,1697063067,1697063129,62,17423,Southwest Airlines,ORD,MKE
SW360,1697084032,1697086597,2565,10305,Southwest Airlines,MKE,ORD
SW360,1697102480,1697103104,624,9377,Southwest Airlines,ORD,MKE
SW360,1697118384,1697120124,1740,10719,Southwest Airlines,MKE,LAX
SW360,1697140302,1697146062,5760,3998,Southwest Airlines,LAX,ORD
SW360,1697154923,1697155249,326,14368,Southwest Airlines,ORD,MKE
SW360,1697172823,1697173617,794,20650,Southwest Airlines,MKE,LAX
SW360,1697194755,1697200990,6235,4634,Southwest Airlines,LAX,ORD
SW360,1697208464,1697209100,636,9154,Southwest Airlines,ORD,MKE
SW360,1697226071,1697231973,5902,9557,Southwest Airlines,MKE,ORD
SW360,1697242249,1697242304,55,14920,Southwest Airlines,ORD,MKE
SW360,1697263888,1697265267,1379,21168,Southwest Airlines,MKE,SFO
SW360,1697296431,1697297342,911,19876,Southwest Airlines,SFO,LAX
SW360,1697322120,1697322864,744,13992,Southwest Airlines,LAX,SFO
SW360,1697339938,1697345646,5708,19666,Southwest Airlines,SFO,ORD
SW360,1697369836,1697370809,973,6982,Southwest Airlines,ORD,MKE
SW360,1697386067,1697390333,4266,21205,Southwest Airlines,MKE,ORD
SW360,1697416613,1697417875,1262,17993,Southwest Airlines,ORD,MKE
SW360,1697441106,1697442729,1623,5926,Southwest Airlines,MKE,LAX
SW360,1697454886,1697457615,2729,17982,Southwest Airlines,LAX,ORD
SW360,1697482750,1697484150,1400,14462,Southwest Airlines,ORD,MKE
SW360,1697508593,1697509026,433,20836,Southwest Airlines,MKE,LAX
SW360,1697532010,1697535786,3776,8832,Southwest Airlines,LAX,ORD
SW360,1697548666,1697549704,1038,20289,Southwest Airlines,ORD,MKE
SW360,1697573946,1697576291,2345,19074,Southwest Airlines,MKE,ORD
SW360,1697603644,1697605029,1385,17925,Southwest Airlines,ORD,MKE
SW360,1697632027,1697633498,1471,15151,Southwest Airlines,MKE,LAX
SW360,1697652161,1697652314,153,9102,Southwest Airlines,LAX,SFO
SW360,1697666459,1697667777,1318,9608,Southwest Airlines,SFO,LAX
SW360,1697686251,1697687461,1210,11818,Southwest Airlines,LAX,SFO
SW360,1697707106,1697707284,178,5643,Southwest Airlines,SFO,LAX
SW360,1697717961,1697718116,155,14739,Southwest Airlines,LAX,SFO
SW360,1697735249,1697736876,1627,12642,Southwest Airlines,SFO,LAX
SW360,1697750129,1697751383,1254,17509,Southwest Airlines,LAX,SFO
SW360,1697771916,1697774336,2420,13583,Southwest Airlines,SFO,ORD
SW360,1697795180,1697796096,916,18365,Southwest Airlines,ORD,MKE
SW360,1697824672,1697825484,812,11262,Southwest Airlines,MKE,LAX
SW360,1697842946,1697843361,415,5356,Southwest Airlines,LAX,SFO
SW360,1697850231,1697851591,1360,17972,Southwest Airlines,SFO,LAX
SW360,1697871533,1697874026,2493,7909,Southwest Airlines,LAX,ORD
SW360,1697883200,1697884791,1591,12367,Southwest Airlines,ORD,MKE
SW360,1697900776,1697901224,448,5439,Southwest Airlines,MKE,SFO
SW360,1697907543,1697914354,6811,11717,Southwest Airlines,SFO,ORD
